Date,Open,High,Low,Close,Volume
20.09.2023 00:00:00.000,1.23926,1.23938,1.23873,1.23882,1056.8
20.09.2023 00:15:00.000,1.23883,1.23920,1.23883,1.23916,441.90000000000003
20.09.2023 00:30:00.000,1.23916,1.23947,1.23885,1.23893,842.8899999999999
20.09.2023 00:45:00.000,1.23894,1.23908,1.23858,1.23896,1394.64
20.09.2023 01:00:00.000,1.23896,1.23927,1.23875,1.23909,887.0499999999998
20.09.2023 01:15:00.000,1.23908,1.23919,1.23854,1.23881,1730.7399999999998
20.09.2023 01:30:00.000,1.23880,1.23905,1.23854,1.23883,1404.3
20.09.2023 01:45:00.000,1.23883,1.23910,1.23864,1.23897,944.5499999999998
20.09.2023 02:00:00.000,1.23898,1.23932,1.23893,1.23930,1136.08
20.09.2023 02:15:00.000,1.23929,1.23931,1.23891,1.23902,1163.76
20.09.2023 02:30:00.000,1.23901,1.23914,1.23876,1.23894,1144.6299999999999
20.09.2023 02:45:00.000,1.23894,1.23905,1.23864,1.23868,838.9599999999999
20.09.2023 03:00:00.000,1.23867,1.23880,1.23849,1.23859,1373.81
20.09.2023 03:15:00.000,1.23858,1.23880,1.23846,1.23869,659.06
20.09.2023 03:30:00.000,1.23868,1.23876,1.23826,1.23855,1021.9300000000001
20.09.2023 03:45:00.000,1.23855,1.23870,1.23820,1.23859,1103.0700000000002
20.09.2023 04:00:00.000,1.23857,1.23879,1.23847,1.23860,811.8900000000001
20.09.2023 04:15:00.000,1.23860,1.23883,1.23855,1.23871,910.3499999999999
20.09.2023 04:30:00.000,1.23871,1.23893,1.23858,1.23861,745.28
20.09.2023 04:45:00.000,1.23860,1.23883,1.23858,1.23880,911.2500000000001
20.09.2023 05:00:00.000,1.23882,1.23905,1.23879,1.23881,760.59
20.09.2023 05:15:00.000,1.23881,1.23919,1.23876,1.23910,588.69
20.09.2023 05:30:00.000,1.23910,1.23954,1.23908,1.23938,945.9800000000001
20.09.2023 05:45:00.000,1.23940,1.23940,1.23844,1.23855,1366.36
20.09.2023 06:00:00.000,1.23851,1.23851,1.23329,1.23592,6683.61
20.09.2023 06:15:00.000,1.23593,1.23619,1.23508,1.23547,2869.3400000000006
20.09.2023 06:30:00.000,1.23549,1.23643,1.23429,1.23627,2489.1499999999996
20.09.2023 06:45:00.000,1.23628,1.23640,1.23518,1.23546,1492.0699999999997
20.09.2023 07:00:00.000,1.23545,1.23559,1.23389,1.23411,2020.44
20.09.2023 07:15:00.000,1.23409,1.23464,1.23341,1.23435,2101.54
20.09.2023 07:30:00.000,1.23436,1.23591,1.23414,1.23541,2053.2599999999998
20.09.2023 07:45:00.000,1.23540,1.23641,1.23535,1.23601,2153.09
20.09.2023 08:00:00.000,1.23602,1.23642,1.23538,1.23559,1991.3200000000002
20.09.2023 08:15:00.000,1.23557,1.23650,1.23547,1.23623,2092.06
20.09.2023 08:30:00.000,1.23623,1.23722,1.23623,1.23665,1596.44
20.09.2023 08:45:00.000,1.23666,1.23708,1.23625,1.23684,1348.61
20.09.2023 09:00:00.000,1.23691,1.23749,1.23656,1.23698,1215.0600000000002
20.09.2023 09:15:00.000,1.23700,1.23731,1.23659,1.23682,1001.05
20.09.2023 09:30:00.000,1.23685,1.23760,1.23681,1.23728,1238.4800000000002
20.09.2023 09:45:00.000,1.23729,1.23743,1.23706,1.23726,1281.27
20.09.2023 10:00:00.000,1.23726,1.23763,1.23726,1.23743,1074.04
20.09.2023 10:15:00.000,1.23744,1.23752,1.23616,1.23626,1253.29
20.09.2023 10:30:00.000,1.23625,1.23647,1.23575,1.23627,1466.3400000000001
20.09.2023 10:45:00.000,1.23628,1.23657,1.23606,1.23648,1291.2899999999997
20.09.2023 11:00:00.000,1.23648,1.23662,1.23590,1.23625,1211.24
20.09.2023 11:15:00.000,1.23625,1.23658,1.23614,1.23650,1432.2200000000003
20.09.2023 11:30:00.000,1.23651,1.23672,1.23619,1.23631,1213.6499999999999
20.09.2023 11:45:00.000,1.23630,1.23681,1.23608,1.23678,1106.8
20.09.2023 12:00:00.000,1.23679,1.23699,1.23660,1.23692,1481.8
20.09.2023 12:15:00.000,1.23692,1.23755,1.23643,1.23724,1587.5599999999997
20.09.2023 12:30:00.000,1.23723,1.23741,1.23665,1.23738,1740.89
20.09.2023 12:45:00.000,1.23740,1.23803,1.23739,1.23761,1505.0700000000002
20.09.2023 13:00:00.000,1.23760,1.23892,1.23752,1.23853,1822.18
20.09.2023 13:15:00.000,1.23853,1.23893,1.23824,1.23845,1868.5800000000002
20.09.2023 13:30:00.000,1.23846,1.24017,1.23821,1.23961,2234.2
20.09.2023 13:45:00.000,1.23964,1.24027,1.23925,1.23928,2005.5500000000002
20.09.2023 14:00:00.000,1.23929,1.24091,1.23907,1.24048,2446.7300000000005
20.09.2023 14:15:00.000,1.24047,1.24066,1.23956,1.24022,1768.6999999999996
20.09.2023 14:30:00.000,1.24029,1.24099,1.24014,1.24017,1883.1800000000003
20.09.2023 14:45:00.000,1.24016,1.24055,1.23983,1.23987,1758.2200000000003
20.09.2023 15:00:00.000,1.23990,1.24045,1.23925,1.24025,3228.7799999999997
20.09.2023 15:15:00.000,1.24026,1.24038,1.23934,1.23943,2062.92
20.09.2023 15:30:00.000,1.23943,1.23983,1.23889,1.23900,2543.91
20.09.2023 15:45:00.000,1.23898,1.23919,1.23850,1.23867,1064.3
20.09.2023 16:00:00.000,1.23866,1.23975,1.23845,1.23967,699.36
20.09.2023 16:15:00.000,1.23966,1.24162,1.23960,1.24161,729.6600000000001
20.09.2023 16:30:00.000,1.24162,1.24211,1.24127,1.24193,639.2400000000001
20.09.2023 16:45:00.000,1.24193,1.24198,1.24144,1.24167,931.7699999999999
20.09.2023 17:00:00.000,1.24164,1.24164,1.24107,1.24115,515.58
20.09.2023 17:15:00.000,1.24115,1.24159,1.24086,1.24086,658.23
20.09.2023 17:30:00.000,1.24086,1.24091,1.24037,1.24058,555.34
20.09.2023 17:45:00.000,1.24056,1.24083,1.24032,1.24070,2194.82
20.09.2023 18:00:00.000,1.24070,1.24070,1.23499,1.23634,10118.679900000001
20.09.2023 18:15:00.000,1.23633,1.23798,1.23598,1.23744,5682.67
20.09.2023 18:30:00.000,1.23744,1.23957,1.23687,1.23740,10722.97
