date,open,high,low,close,volume
05.11.2024 08:00:00.000,1.08888,1.08903,1.08842,1.08871,0.005466230000000023
05.11.2024 08:15:00.000,1.08872,1.08897,1.08866,1.08881,0.004183300000000003
05.11.2024 08:30:00.000,1.08882,1.08941,1.08878,1.08916,0.002297800000000001
05.11.2024 08:45:00.000,1.08917,1.08929,1.08906,1.08919,0.0020710700000000047
05.11.2024 09:00:00.000,1.08918,1.08976,1.08915,1.08971,0.0015172000000000052
05.11.2024 09:15:00.000,1.08971,1.08976,1.08922,1.08926,0.0025968899999999993
05.11.2024 09:30:00.000,1.08927,1.08937,1.08905,1.08920,0.002516549999999999
05.11.2024 09:45:00.000,1.08921,1.08931,1.08902,1.08917,0.0012542300000000011
05.11.2024 10:00:00.000,1.08919,1.08938,1.08910,1.08931,0.001974350000000006
05.11.2024 10:15:00.000,1.08931,1.08932,1.08908,1.08918,0.002089240000000006
05.11.2024 10:30:00.000,1.08918,1.08933,1.08910,1.08929,0.0013318900000000012
05.11.2024 10:45:00.000,1.08928,1.08944,1.08920,1.08939,0.0015085600000000067
05.11.2024 14:00:00.000,1.08927,1.09038,1.08924,1.09036,0.002969
05.11.2024 14:15:00.000,1.09035,1.09108,1.09029,1.09073,0.004075919999999996
05.11.2024 14:30:00.000,1.09074,1.09111,1.09059,1.09066,0.005489459999999965
05.11.2024 14:45:00.000,1.09066,1.09072,1.09018,1.09061,0.005013269999999963
05.11.2024 15:00:00.000,1.09058,1.09060,1.08894,1.08973,0.007990749999999965
05.11.2024 15:15:00.000,1.08973,1.09074,1.08957,1.09037,0.00427315999999997
05.11.2024 15:30:00.000,1.09038,1.09122,1.09023,1.09047,0.0050402999999999785
05.11.2024 15:45:00.000,1.09046,1.09097,1.09013,1.09020,0.005268649999999955
05.11.2024 16:00:00.000,1.09021,1.09129,1.09011,1.09129,0.003971649999999986
05.11.2024 16:15:00.000,1.09128,1.09195,1.09119,1.09151,0.002269030000000009
05.11.2024 16:30:00.000,1.09152,1.09189,1.09140,1.09179,0.002478530000000005
05.11.2024 16:45:00.000,1.09183,1.09205,1.09174,1.09199,0.0020429800000000046
05.11.2024 20:00:00.000,1.09311,1.09311,1.09269,1.09295,0.001075590000000003
05.11.2024 20:15:00.000,1.09294,1.09294,1.09277,1.09278,0.0008574800000000006
05.11.2024 20:30:00.000,1.09277,1.09281,1.09262,1.09262,0.0007693199999999984
05.11.2024 20:45:00.000,1.09261,1.09267,1.09241,1.09251,0.0011200999999999965
05.11.2024 21:00:00.000,1.09250,1.09267,1.09241,1.09258,0.0006868299999999997
05.11.2024 21:15:00.000,1.09260,1.09264,1.09249,1.09252,0.00040533000000000046
05.11.2024 21:30:00.000,1.09250,1.09270,1.09244,1.09261,0.0006327200000000011
05.11.2024 21:45:00.000,1.09264,1.09300,1.09260,1.09294,0.0008587800000000054
06.11.2024 01:00:00.000,1.08367,1.08448,1.08214,1.08415,0.01728512999999944
06.11.2024 01:15:00.000,1.08415,1.08571,1.08338,1.08354,0.011413369999999678
06.11.2024 01:30:00.000,1.08353,1.08396,1.08282,1.08385,0.011406919999999807
06.11.2024 01:45:00.000,1.08386,1.08502,1.08347,1.08364,0.010622679999999853
06.11.2024 02:00:00.000,1.08363,1.08392,1.08048,1.08052,0.014334559999999595
06.11.2024 02:15:00.000,1.08055,1.08186,1.07821,1.07823,0.013751579999999422
06.11.2024 02:30:00.000,1.07821,1.07923,1.07638,1.07762,0.01921436999999955
06.11.2024 02:45:00.000,1.07763,1.07871,1.07616,1.07624,0.01543667999999925
06.11.2024 03:00:00.000,1.07626,1.07795,1.07464,1.07612,0.017395189999999176
06.11.2024 03:15:00.000,1.07614,1.07713,1.07493,1.07615,0.014311239999999554
06.11.2024 03:30:00.000,1.07614,1.07635,1.07190,1.07190,0.01384002999999962
06.11.2024 03:45:00.000,1.07191,1.07480,1.07190,1.07464,0.01303626999999958
06.11.2024 06:00:00.000,1.07601,1.07615,1.07265,1.07302,0.013254739999999647
06.11.2024 06:15:00.000,1.07302,1.07394,1.07203,1.07204,0.010597789999999867
06.11.2024 06:30:00.000,1.07205,1.07266,1.07027,1.07128,0.012671699999999547
06.11.2024 06:45:00.000,1.07127,1.07276,1.07085,1.07252,0.012812459999999753
06.11.2024 07:00:00.000,1.07258,1.07425,1.07258,1.07398,0.0139708899999995
06.11.2024 07:15:00.000,1.07400,1.07523,1.07335,1.07492,0.013640109999999404
06.11.2024 07:30:00.000,1.07490,1.07497,1.07283,1.07302,0.012831459999999647
06.11.2024 07:45:00.000,1.07302,1.07428,1.07270,1.07342,0.010974669999999631
06.11.2024 10:00:00.000,1.07551,1.07571,1.07415,1.07465,0.007036100000000047
06.11.2024 10:15:00.000,1.07464,1.07618,1.07451,1.07579,0.004608060000000066
06.11.2024 10:30:00.000,1.07579,1.07583,1.07476,1.07491,0.005840300000000009
06.11.2024 10:45:00.000,1.07491,1.07528,1.07462,1.07465,0.004508990000000002
06.11.2024 11:00:00.000,1.07463,1.07467,1.07293,1.07304,0.007857980000000056
06.11.2024 11:15:00.000,1.07305,1.07327,1.07137,1.07170,0.01017127999999986
06.11.2024 11:30:00.000,1.07170,1.07214,1.07084,1.07106,0.00837880999999995
06.11.2024 11:45:00.000,1.07107,1.07125,1.07011,1.07080,0.009877399999999916
06.11.2024 14:00:00.000,1.07097,1.07199,1.07085,1.07183,0.008552369999999981
06.11.2024 14:15:00.000,1.07184,1.07199,1.07092,1.07094,0.007985740000000014
06.11.2024 14:30:00.000,1.07094,1.07112,1.06996,1.07068,0.0098710099999998
06.11.2024 14:45:00.000,1.07066,1.07190,1.06984,1.07156,0.009067229999999853
06.11.2024 15:00:00.000,1.07157,1.07374,1.07157,1.07226,0.010867699999999723
06.11.2024 15:15:00.000,1.07228,1.07291,1.07141,1.07282,0.008671699999999945
06.11.2024 15:30:00.000,1.07283,1.07317,1.07201,1.07238,0.01011018999999985
06.11.2024 15:45:00.000,1.07237,1.07397,1.07237,1.07383,0.010324429999999999
06.11.2024 18:00:00.000,1.07272,1.07465,1.07259,1.07450,0.0066682599999999545
06.11.2024 18:15:00.000,1.07452,1.07580,1.07424,1.07536,0.0055996199999999744
06.11.2024 18:30:00.000,1.07537,1.07550,1.07466,1.07518,0.004155829999999987
06.11.2024 18:45:00.000,1.07517,1.07576,1.07507,1.07529,0.004440150000000025
06.11.2024 21:00:00.000,1.07352,1.07359,1.07317,1.07320,0.0008685299999999985
06.11.2024 21:15:00.000,1.07321,1.07321,1.07293,1.07304,0.0005654700000000014
06.11.2024 21:30:00.000,1.07303,1.07322,1.07294,1.07313,0.0008910599999999998
06.11.2024 21:45:00.000,1.07315,1.07315,1.07267,1.07269,0.0009940500000000033
06.11.2024 22:00:00.000,1.07271,1.07294,1.07267,1.07278,0.00044256999999999966
06.11.2024 22:15:00.000,1.07278,1.07294,1.07268,1.07275,0.0003058799999999996
06.11.2024 22:30:00.000,1.07275,1.07282,1.07272,1.07280,0.00018546000000000052
06.11.2024 22:45:00.000,1.07280,1.07295,1.07249,1.07288,0.0004784900000000006
07.11.2024 00:00:00.000,1.07316,1.07372,1.07312,1.07360,2015.1299999999997
07.11.2024 00:15:00.000,1.07361,1.07366,1.07260,1.07283,3366.25
07.11.2024 00:30:00.000,1.07284,1.07303,1.07269,1.07285,2132.86
07.11.2024 00:45:00.000,1.07283,1.07302,1.07205,1.07210,3195.81
07.11.2024 01:00:00.000,1.07210,1.07286,1.07207,1.07275,3117.7200000000003
07.11.2024 01:15:00.000,1.07275,1.07275,1.07129,1.07140,5858.7300000000005
07.11.2024 01:30:00.000,1.07140,1.07173,1.07130,1.07171,3196.5900000000006
07.11.2024 01:45:00.000,1.07172,1.07227,1.07151,1.07176,3680.39
07.11.2024 02:00:00.000,1.07176,1.07273,1.07174,1.07252,2847.65
07.11.2024 02:15:00.000,1.07253,1.07305,1.07250,1.07291,2304.15
07.11.2024 02:30:00.000,1.07292,1.07342,1.07277,1.07337,1953.51
07.11.2024 02:45:00.000,1.07337,1.07368,1.07327,1.07366,2509.29
07.11.2024 03:00:00.000,1.07366,1.07375,1.07321,1.07343,1894.41
07.11.2024 03:15:00.000,1.07342,1.07377,1.07341,1.07372,1443.96
07.11.2024 03:30:00.000,1.07375,1.07399,1.07363,1.07392,1248.12
07.11.2024 03:45:00.000,1.07392,1.07413,1.07390,1.07398,1537.44
07.11.2024 04:00:00.000,1.07398,1.07399,1.07341,1.07373,1315.7199999999998
07.11.2024 04:15:00.000,1.07373,1.07454,1.07373,1.07407,2937.99
07.11.2024 04:30:00.000,1.07407,1.07411,1.07381,1.07383,2559.8099999999995
07.11.2024 04:45:00.000,1.07382,1.07392,1.07362,1.07377,1458.54
07.11.2024 05:00:00.000,1.07378,1.07416,1.07374,1.07413,1847.92
07.11.2024 05:15:00.000,1.07413,1.07418,1.07377,1.07408,1924.4099999999999
07.11.2024 05:30:00.000,1.07408,1.07424,1.07402,1.07418,1863.9299999999998
07.11.2024 05:45:00.000,1.07417,1.07477,1.07413,1.07461,2075.6800000000003
07.11.2024 06:00:00.000,1.07460,1.07464,1.07411,1.07423,3012.5700000000006
07.11.2024 06:15:00.000,1.07424,1.07469,1.07414,1.07469,1338.63
07.11.2024 06:30:00.000,1.07469,1.07485,1.07445,1.07484,1549.2299999999998
07.11.2024 06:45:00.000,1.07483,1.07504,1.07447,1.07499,2124.63
07.11.2024 07:00:00.000,1.07475,1.07645,1.07450,1.07605,3720.2599999999998
07.11.2024 07:15:00.000,1.07605,1.07701,1.07600,1.07645,3960.2200000000003
07.11.2024 07:30:00.000,1.07645,1.07654,1.07563,1.07609,5295.389999999999
07.11.2024 07:45:00.000,1.07608,1.07608,1.07502,1.07520,5701.710000000001
07.11.2024 08:00:00.000,1.07522,1.07602,1.07491,1.07596,5789.579999999999
07.11.2024 08:15:00.000,1.07596,1.07709,1.07596,1.07680,6480.61
07.11.2024 08:30:00.000,1.07681,1.07689,1.07562,1.07601,7219.84
07.11.2024 08:45:00.000,1.07600,1.07716,1.07577,1.07688,4936.31
07.11.2024 09:00:00.000,1.07687,1.07690,1.07589,1.07591,6235.639999999999
07.11.2024 09:15:00.000,1.07592,1.07627,1.07567,1.07621,4519.079999999999
07.11.2024 09:30:00.000,1.07622,1.07638,1.07546,1.07548,5382.3499999999985
07.11.2024 09:45:00.000,1.07548,1.07557,1.07459,1.07462,4575.72
07.11.2024 10:00:00.000,1.07462,1.07572,1.07462,1.07568,2948.8
07.11.2024 10:15:00.000,1.07570,1.07665,1.07570,1.07581,2850.7799999999997
07.11.2024 10:30:00.000,1.07581,1.07600,1.07542,1.07559,4319.5
07.11.2024 10:45:00.000,1.07558,1.07577,1.07506,1.07559,4023.769999999999
07.11.2024 11:00:00.000,1.07559,1.07565,1.07521,1.07545,3077.97
07.11.2024 11:15:00.000,1.07545,1.07618,1.07523,1.07603,2788.5499999999993
07.11.2024 11:30:00.000,1.07604,1.07622,1.07575,1.07579,2950.7799999999997
07.11.2024 11:45:00.000,1.07578,1.07601,1.07562,1.07589,2910.99
07.11.2024 12:00:00.000,1.07590,1.07644,1.07566,1.07617,7426.939999999999
07.11.2024 12:15:00.000,1.07618,1.07696,1.07608,1.07693,3668.8700000000003
07.11.2024 12:30:00.000,1.07693,1.07715,1.07653,1.07668,4059.03
07.11.2024 12:45:00.000,1.07669,1.07779,1.07663,1.07752,6188.240000000001
07.11.2024 13:00:00.000,1.07753,1.07923,1.07736,1.07919,6756.96
07.11.2024 13:15:00.000,1.07921,1.07938,1.07847,1.07852,7895.670000000001
07.11.2024 13:30:00.000,1.07850,1.07897,1.07779,1.07827,10337.179999999998
07.11.2024 13:45:00.000,1.07828,1.07946,1.07819,1.07923,6328.52
07.11.2024 14:00:00.000,1.07924,1.07932,1.07813,1.07822,6303.679999999999
07.11.2024 14:15:00.000,1.07821,1.07973,1.07812,1.07962,4045.7099999999996
07.11.2024 14:30:00.000,1.07963,1.08167,1.07901,1.08142,6672.130000000001
07.11.2024 14:45:00.000,1.08144,1.08159,1.08077,1.08092,7703.740000000002
07.11.2024 15:00:00.000,1.08091,1.08178,1.08063,1.08174,5806.91
07.11.2024 15:15:00.000,1.08173,1.08200,1.08113,1.08186,6306.269999999999
07.11.2024 15:30:00.000,1.08186,1.08247,1.08101,1.08111,6377.77
07.11.2024 15:45:00.000,1.08110,1.08177,1.08049,1.08110,7768.41
07.11.2024 16:00:00.000,1.08110,1.08149,1.07951,1.07964,8258.63
07.11.2024 16:15:00.000,1.07964,1.07968,1.07845,1.07864,7906.8099999999995
07.11.2024 16:30:00.000,1.07864,1.07948,1.07855,1.07934,4630.630000000001
07.11.2024 16:45:00.000,1.07935,1.07943,1.07870,1.07915,3435.63
07.11.2024 17:00:00.000,1.07912,1.07946,1.07873,1.07937,3140.54
07.11.2024 17:15:00.000,1.07937,1.08003,1.07931,1.07997,2747.43
07.11.2024 17:30:00.000,1.07998,1.08018,1.07980,1.08001,3469.93
07.11.2024 17:45:00.000,1.08002,1.08062,1.08002,1.08047,1758.27
07.11.2024 18:00:00.000,1.08048,1.08066,1.07927,1.07968,2841.82
07.11.2024 18:15:00.000,1.07968,1.08025,1.07962,1.08011,1872.15
07.11.2024 18:30:00.000,1.08011,1.08014,1.07960,1.07983,2880.5800000000004
07.11.2024 18:45:00.000,1.07982,1.08005,1.07971,1.07977,3523.23
07.11.2024 19:00:00.000,1.07982,1.08034,1.07752,1.07882,10502.17
07.11.2024 19:15:00.000,1.07883,1.07927,1.07831,1.07838,7693.56
07.11.2024 19:30:00.000,1.07839,1.07992,1.07669,1.07757,15235.539899999998
07.11.2024 19:45:00.000,1.07760,1.07966,1.07749,1.07817,16236.269900000001
07.11.2024 20:00:00.000,1.07819,1.08088,1.07800,1.08068,11012.970000000001
07.11.2024 20:15:00.000,1.08066,1.08094,1.08003,1.08029,6118.969999999999
07.11.2024 20:30:00.000,1.08030,1.08049,1.07935,1.07939,6888.089999999999
07.11.2024 20:45:00.000,1.07938,1.08035,1.07930,1.08025,3960.6
07.11.2024 21:00:00.000,1.08023,1.08023,1.07993,1.08017,1093.73
07.11.2024 21:15:00.000,1.08016,1.08033,1.07997,1.08017,640.7099999999999
07.11.2024 21:30:00.000,1.08016,1.08027,1.08004,1.08013,636.1700000000001
07.11.2024 21:45:00.000,1.08012,1.08038,1.08012,1.08038,462.93
07.11.2024 22:00:00.000,1.08038,1.08042,1.08030,1.08033,75.6
07.11.2024 22:15:00.000,1.08033,1.08033,1.08025,1.08025,705.78
07.11.2024 22:30:00.000,1.08025,1.08046,1.08025,1.08041,408.4199999999999
07.11.2024 22:45:00.000,1.08042,1.08048,1.08034,1.08035,338.48999999999995
07.11.2024 23:00:00.000,1.08044,1.08046,1.07979,1.07989,884.5299999999999
07.11.2024 23:15:00.000,1.07988,1.08013,1.07984,1.08000,695.03
07.11.2024 23:30:00.000,1.08000,1.08021,1.07994,1.08013,760.18
07.11.2024 23:45:00.000,1.08013,1.08018,1.07941,1.07954,1885.4499999999998
08.11.2024 00:00:00.000,1.07954,1.07956,1.07896,1.07939,0.002733660000000003
08.11.2024 00:15:00.000,1.07939,1.07964,1.07911,1.07939,0.002212740000000009
08.11.2024 00:30:00.000,1.07939,1.07973,1.07910,1.07911,0.0028784299999999935
08.11.2024 00:45:00.000,1.07912,1.07924,1.07883,1.07904,0.003180430000000013
08.11.2024 01:00:00.000,1.07905,1.07913,1.07852,1.07853,0.0034202999999999985
08.11.2024 01:15:00.000,1.07851,1.07858,1.07822,1.07832,0.0038417199999999916
08.11.2024 01:30:00.000,1.07831,1.07837,1.07790,1.07821,0.005187200000000023
08.11.2024 01:45:00.000,1.07821,1.07889,1.07810,1.07868,0.003241569999999982
08.11.2024 02:00:00.000,1.07868,1.07898,1.07846,1.07878,0.00444771999999998
08.11.2024 02:15:00.000,1.07878,1.07893,1.07847,1.07862,0.0030031099999999968
08.11.2024 02:30:00.000,1.07860,1.07883,1.07796,1.07808,0.003486509999999995
08.11.2024 02:45:00.000,1.07810,1.07825,1.07797,1.07809,0.003123459999999994
08.11.2024 03:00:00.000,1.07808,1.07864,1.07808,1.07863,0.0016048100000000017
08.11.2024 03:15:00.000,1.07863,1.07887,1.07847,1.07849,0.0021639900000000128
08.11.2024 03:30:00.000,1.07851,1.07854,1.07796,1.07808,0.002212269999999999
08.11.2024 03:45:00.000,1.07807,1.07828,1.07769,1.07781,0.0016301700000000048
08.11.2024 04:00:00.000,1.07781,1.07807,1.07765,1.07804,0.0014667600000000018
08.11.2024 04:15:00.000,1.07803,1.07837,1.07798,1.07818,0.001797530000000005
08.11.2024 04:30:00.000,1.07820,1.07821,1.07786,1.07798,0.0016951800000000016
08.11.2024 04:45:00.000,1.07797,1.07830,1.07797,1.07828,0.0013904300000000017
08.11.2024 05:00:00.000,1.07828,1.07839,1.07816,1.07832,0.0021673900000000004
08.11.2024 05:15:00.000,1.07835,1.07863,1.07826,1.07843,0.002120100000000004
08.11.2024 05:30:00.000,1.07843,1.07853,1.07809,1.07820,0.001926960000000003
08.11.2024 05:45:00.000,1.07818,1.07850,1.07799,1.07817,0.0021601600000000073
08.11.2024 06:00:00.000,1.07819,1.07837,1.07765,1.07766,0.0038635199999999975
08.11.2024 06:15:00.000,1.07765,1.07778,1.07727,1.07773,0.004449759999999995
08.11.2024 06:30:00.000,1.07775,1.07783,1.07744,1.07769,0.003971869999999989
08.11.2024 06:45:00.000,1.07768,1.07788,1.07736,1.07773,0.0035986999999999924
08.11.2024 07:00:00.000,1.07773,1.07823,1.07759,1.07810,0.0034660300000000015
08.11.2024 07:15:00.000,1.07810,1.07810,1.07750,1.07776,0.0031812599999999904
08.11.2024 07:30:00.000,1.07776,1.07813,1.07751,1.07807,0.0020574000000000113
08.11.2024 07:45:00.000,1.07808,1.07838,1.07760,1.07796,0.004203319999999993
08.11.2024 08:00:00.000,1.07796,1.07817,1.07609,1.07673,0.012382739999999573
08.11.2024 08:15:00.000,1.07674,1.07781,1.07639,1.07773,0.007717330000000018
08.11.2024 08:30:00.000,1.07774,1.07826,1.07743,1.07766,0.007145790000000049
08.11.2024 08:45:00.000,1.07765,1.07815,1.07738,1.07787,0.00520531000000003
08.11.2024 09:00:00.000,1.07787,1.07883,1.07778,1.07848,0.005872420000000022
08.11.2024 09:15:00.000,1.07849,1.07891,1.07772,1.07806,0.006505440000000014
08.11.2024 09:30:00.000,1.07806,1.07853,1.07802,1.07834,0.004228470000000004
08.11.2024 09:45:00.000,1.07834,1.07842,1.07722,1.07789,0.004306569999999985
08.11.2024 10:00:00.000,1.07789,1.07795,1.07690,1.07760,0.0045066299999999854
08.11.2024 10:15:00.000,1.07761,1.07781,1.07735,1.07764,0.0030348599999999977
08.11.2024 10:30:00.000,1.07763,1.07767,1.07672,1.07693,0.0037994300000000034
